Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
05/08/2022 13:50,@takasaki_tennis,テニス垢,滝野昇格か,1555415913159364610,,,,0,0,Twitter for iPhone,165,253,2,,2022/05/08,三船栞子の八重歯,@232_1_3_f (ドレイク)のテニス用アカウントです。 好きな選手はフルカチュ選手と錦織選手とモンフィス選手です。,,,View
05/08/2022 13:50,@i7jja,!,عقب ماكان يرد الروح بـ وصاله تمر الأيام لا اشوفه ولا ادري به .,1555415913159073793,,,,0,0,Twitter for iPhone,24,8,0,,2020/08/18,,""" هنا شعوري """,http://tellonym.me/4yilll,,View
05/08/2022 13:50,@mm0914_ykmr,か@ゆきむらと繋がれた2022夏,殿のグッズあったら買お！って思いながら池袋のアニメイト行ったらあって缶バッジとブロマイド10個ちょい買ったら半分殿で嬉しすぎて泣いた #ゆきむらと繋がりたい2022夏,1555415913155170304,,,,0,0,Twitter for iPhone,2,3,0,,2022/07/31,死にたいより殺したい精神で行こうぜ,専垢凍結して萎えてるかいです 【@Xykmr】,,,View
05/08/2022 13:50,@hari_326,はりぃ:harigane,Xa理論値全良したのやばい,1555415913125789696,,,,0,0,Twitter for Android,154,138,1,,2022/07/10,チャンネル登録お願いしますm(_ _)m,中2/全良172(22)/黄金2段、蒼金9段、翠玄人、虹20名人、虹21超人/彁裏名人2人目クリア(多分)/フォロバは気分でするよ。初見タメで全然おkだけどその時は俺もタメで行きます。よろしくね,https://youtube.com/channel/UCn2diiFfDrcHzg_s29vxTrA,,View
05/08/2022 13:50,@Trade_Alerts_,Xavier,Calls are raining like never before🚀🚀 Grab your entries💸💸 Soon going to moon🎯 ➡  Have faith in us❤ $POLC $AVXT $MAT $RENA $SKILL $ATLAS $EMPIRE $LUNA,1555415913112842240,http://discord.io/stocksmarkets,https://pbs.twimg.com/media/FZXyhHnVEAAn4D9.jpg,,0,0,Twitter Web App,107,33,1,,2021/11/22,Must visit our ChatRoom 👇,"Check out our community of real traders helping each other profit. Education, live lessons, alerts, and more. http://discord.io/stocksmarkets",http://discord.io/stocksmarkets,,View
05/08/2022 13:50,@ShortyEve_,Certified Hot Girl 🥵,Afrobeats artists be sprinkling Chris Brown on their songs like he’s parsley,1555415913108848640,,,,0,0,Twitter for iPhone,456,490,1,,2018/11/20,In my skin ,🇨🇲♍️,,,View
05/08/2022 13:50,@deepali_popli57,Vivian Leach,"Currently, the unified federal estate and gift tax lifetime exemption is at a historically high $11.58 million (2020). #Giftideas #Shopping #Pehucraft #Gifts #Etsy #Wood #Earrings ️",1555415913100222464,https://www.etsy.com/shop/Pehucraft?t=1659665082,https://pbs.twimg.com/media/FZXyhdBaIAAUAWD.jpg,,0,1,User Tweets Test,58,17,1,,2018/02/12,"Northfield, MN","Above all else, guard your heart for it affects everything else you do. 🇺🇸",,,View
05/08/2022 13:50,@geandajuju,juju's puppy 🥺,insonia 😈,1555415913096257536,,,,0,0,Twitter for Android,15,36,0,,2022/03/28,na casa da julia,qq eu to fazendo | eve&juju,https://amoajulia.com,,View
05/08/2022 13:50,@SwagaGunner,SwagaGunner,guys where can I find the deez nuts flp,1555415913096065024,,,,0,0,"Cheap Bots, Done Quick!",28,0,0,,2021/01/12,"hell, michigan",i only post high quality tweets,http://youtube.com/funny,,View
05/08/2022 13:50,@oojiro21,だいご,夢じゃないや！,1555415913087713280,,,,0,0,Twitter for Android,1127,1087,5,,2018/02/27,アルデヒド,桐蔭55→都市大応用化学科21生 Orangestar/After the Rain/DECO*27/ボカロ /プロセカ廃人,,,View
05/08/2022 13:50,@A20R19,َ,معقوله وصلت مرحله ابلك الي انقبلو فالجامعه,1555415913079373825,,,,0,0,Twitter for iPhone,58,135,0,,2022/03/26,,╭∩╮(ಠ_ಠ)╭∩╮ | علاقاتفوبيك |?!؟| ⚢,https://curiouscat.me/idfc31,,View
05/08/2022 13:50,@Jjaemkyu,jay 🌟,Kena deh,1555415913079287809,,,,0,0,Twitter for Android,1504,30,1,,2021/03/10,"Central Java, Indonesia",#6️⃣5️⃣🎹 #NCT #WANNAONE #AB6IX,http://hisubway.online/shadowban,,View
05/08/2022 13:50,@moonszip,alice⁷,WHY IS IT SO UNSERIOUS,1555415913079271426,,,,0,0,Twitter for Android,1163,1075,1,,2018/02/22,hope world,(she/her) — fan account • focus on @BTS_twt,http://ot7.xn--miib,,View
05/08/2022 13:50,@mayo_oimo,mayo🌻,やっと日向の生写真きたああ❕,1555415913067089921,,,,0,0,Twitter for iPhone,71,102,0,,2021/06/13,,~U18~ ♀︎ 坂道好きです(*´˘`*)♡ ❤︎ #yodamail ❤︎,,,View
05/08/2022 13:50,@yamaihakikala,りぷおくん,そんなとこから生えてそんな実ることってあるんだ,1555415913062875136,,https://pbs.twimg.com/media/FZXyg93aIAAayoA.jpg,,0,0,Twitter for iPhone,208,736,0,,2016/09/29,"Free F,R,B,RT,♡,✉︎",走る！絵を描く！おかしな脳内をツイートします！楽しいことをするために生きてる そのために強くなりたい 筋肉と絵と歌と外国語と宇宙と動物や虫や魚や恐竜が好き 命あるもの全て守備範囲 そんなアカウント @lip_pw←2次元オタク垢,,,View
05/08/2022 13:50,@bangitout007,BANGITOUT007,👊😎👊 KARIZONA STATE NOW 🗽👍👇🥳🇺🇸🇺🇸🇺🇸🇺🇸 RT @soteros63: AP Calls Arizona Governor Republican Primary for Kari Lake,1555415913054306304,"https://twitter.com/soteros63/status/1555405479139876864
https://theconservativetreehouse.com/blog/2022/08/04/ap-calls-arizona-race-for-kari-lake/?utm_source=rss&utm_medium=rss&utm_campaign=ap-calls-arizona-race-for-kari-lake",,,0,0,Twitter for Android,1193,1782,0,,2021/09/24,,,,,View
05/08/2022 13:50,@raginc1967,Felicity Ferret,Completely RT @Soul_of_a_Sage: 😄 #TGIF,1555415913025138688,https://twitter.com/soul_of_a_sage/status/1555404093761671168,https://pbs.twimg.com/media/FZXnx5HaIAA0BVo.jpg,,0,0,Twitter for iPhone,365,278,7,,2017/08/27,New Zealand,Roaster. My phone is possessed by evil demons. If concerned it hasn’t offended you .Please take a number & it will attend to your look at me moment shortly,http://www.labour.org.nz,,View
05/08/2022 13:50,@looyeh,OG WAHEEDI,Congrats More and more gigs 🎊🎉 RT @TheRuqayyah: 1 year in tech today 🥂,1555415913024856065,https://twitter.com/TheRuqayyah/status/1555342329447317504,,,0,0,Twitter for Android,4201,3510,22,,2012/09/25,All around the 🌏,C I N E M A T O G R A P H E R🎥 📧: cinefangpictures@gmail.com #DubNation Romans 8:28🔑,https://linktr.ee/looyeh,,View
05/08/2022 13:50,@anasarchivee,Morenita ♡︎,you bitches are fucking embarrassing 😭😭 TEXTING ME CUZ UR MAN TEXTING ME ??? AND IM NOT GIVING HIM ATTENTION???? bitch get yo nigga bra😭,1555415913016578050,,,,0,0,Twitter for iPhone,849,707,4,,2016/10/02,キスランド,xotwod @starrgirlana,,,View
05/08/2022 13:50,@eliciaescalante,elicia🪴,dumbest shit you can do is love someone who doesn’t deserve it,1555415913007960064,,,,0,0,Twitter for iPhone,56,62,0,,2019/09/02,,,,,View
05/08/2022 13:50,@marenco,דני,Y cuál es el terror?? RT @GABEHASH: Esto es lo que se vive en #TerrorCIFCO 🔥.,1555415912999698432,https://twitter.com/GABEHASH/status/1555025015191511047,pic.twitter.com/uvNJIwMeGu,,0,0,Twitter Web App,2036,743,1,,2010/04/25,Forastero ,Bio caducada ...,,,View
05/08/2022 13:50,@Mican_genshin,ﾐｷｬﾝ✨　原神垢フォロバ確,1番使い道困る鉱石,1555415912999596032,,https://pbs.twimg.com/media/FZXyhq6UEAEKfbD.jpg,,0,0,Twitter for iPhone,2323,1724,16,,2021/03/31,,原神してます!! 💪ランクは57嫁:胡桃 推し:雷電、夜蘭、召使／ BTS LOVE！！😍 BTSしか勝たん！！！／ きゃぁ❤️テテ様ー！！！！／医学部目指してる 👨‍🔬技師になりたい ／リコイル・リコリス🔫💥💥💥💣🔥💥💥神アニメ ／お別れはブロ解で,,,View
05/08/2022 13:50,@BasitBalouch18,Basit Balouch,#JoburgUpdates I have a great opportunity for you Build your own business and earn money 💵 daily so if you are interested then reply me for more about the work. Contact on wattsapp:03174742746,1555415912995504128,,pic.twitter.com/mTd23BR2Vx,,0,0,Twitter for Android,0,4,0,,2022/06/09,"Islamabad, Pakistan",business consulted,http://www.econex.com.pk,,View
05/08/2022 13:50,@naiughty,♡̷̷,1555415473654841344,1555415912995487745,,,,0,0,Microsoft Power Platform,337,9,0,,2011/12/11,,on uptweet.,,,View
05/08/2022 13:50,@r3nyyy1,Ren🌟,CABRN NO SABÍA QUE ERA TU AMIGO TE LO JUROOOOO🫵🏻,1555415912978718720,,,,0,0,Twitter for iPhone,75,79,0,,2021/01/16,,♍︎,https://instagram.com/renyyy777?r=nametag,,View
05/08/2022 13:50,@tatti9898,たっち98,キンオニクワガタ、この時期に普通に三令で採れる（コクワではない）んだけど、定説の7月〜8月羽脱&活動だとありえない。6月以前から活動していないと辻褄が合わない。,1555415912978649088,,https://pbs.twimg.com/media/FZXyhrfUEAEiHa-.jpg,,0,0,Twitter for iPhone,960,583,3,,2011/07/30,兵庫県,2000年からクワガタをメインに採集も飼育も標本もしています。オオクワ，高山種，マルバネ等離島種の採集経験ありです。最近は仕事や家庭とのバランスをとりながら、オオクワ新規開拓とビークワ飼育レコードを目指して日夜奮闘中です。国産種は自己採集からの累代にこだわっています。同じ趣味の方をフォローさせていただいています。,,,View
05/08/2022 13:50,@bohemiancry,Haunted by Sinister Strange,"His face looks so smug 😭 RT @DiscussingFilm: Christopher Nolan slams HBO Max as the “worst streaming service” “WB had an incredible machine for getting filmmakers work out everywhere, both in theaters & homes, they are dismantling it as we speak” “Their decision makes no economic sense.” (Source: )",1555415912970604544,"https://twitter.com/DiscussingFilm/status/1336111645848907783
http://thr.cm/KLxMeNE",https://pbs.twimg.com/media/EorSdVHXUAcPwrw.jpg,,0,0,Twitter Web App,135,415,0,,2021/03/28,Sinister Strange's gothic fort,Sinister Strange Stockholm Syndrome era,,,View
05/08/2022 13:50,@jhbell___,bel⁷♡,O clipe representa muito o exército😍😍🥹💜,1555415912966246400,,https://pbs.twimg.com/media/FZXyhtCWAAA1Xx1.jpg,,0,0,Twitter for iPhone,25,60,0,,2020/10/26,7 ♡,ela/dele(do hoseok i love youu my home 😍🤧) bts💜🏠,,,View
05/08/2022 13:50,@vtrvx_,VTR ࿊,criançada do fort tão boa vsf,1555415912962039808,,,,0,0,Twitter for iPhone,158,423,0,,2021/07/07,,"•𝕹𝖔 𝖉𝖎𝖘𝖈𝖗𝖊𝖙𝖔, 𝖒𝖊𝖓𝖎𝖓𝖔 𝖒𝖔𝖉𝖊𝖗𝖓𝖔🇮🇹 📿 🎰",https://www.instagram.com/p/CflsBDYOflk/?igshid=YmMyMTA2M2Y=,,View
05/08/2022 13:50,@urieljglz,uriel jaime glz,#PS4share,1555415912928272384,https://store.playstation.com/#!/tid=CUSA07022_00,pic.twitter.com/d4qJjELoA4,,0,0,PlayStation®Network,181,449,1,,2012/12/13,"san luis potosi,mexico",que bonita es la vida cuando la disfrutas cada segundo,,,View
05/08/2022 13:50,@kyshi_krshi_bot,木吉鉄平(彼氏bot),楽しんでこーぜ！,1555415912924459009,,,,0,0,twittbot.net,2362,447,39,,2012/10/01,,できたて。試験運転中の黒バス 木吉鉄平くんの非公式ファンbot。 夢女子様向け。木吉くんが彼氏のように優しくしてくれます。フォロー前に、必ずURLをご覧ください。お別れはブロックで。語句リクエストがあればDMからどうぞ。(たまに手動で呟きます),http://nanos.jp/some1bot/page/2/,,View
05/08/2022 13:50,@quddusmd143,abdulquddus,,1555415912915812353,,https://pbs.twimg.com/media/FZXyhvrXkAIw9UN.jpg,,0,0,Twitter Web App,4,38,0,,2015/08/27,,,,,👤
05/08/2022 13:50,@bfhlc,社長,この一撃が嵐の始まりと知れ！,1555415912899313666,,,,0,0,twittbot.net,103,70,3,,2012/10/03,早朝の神奈川,,,,View
05/08/2022 13:50,@0marvva,MR,اللّهُم أحفَظ من تقّر العينُ بوجودِهم وتسعْدُ الروحَ بقُربهم ♡︎,1555415912899133441,,,,0,0,Twitter for iPhone,590,261,0,,2015/12/04,,Classy,https://www.instagram.com/0marvva/,,View
05/08/2022 13:50,@Marin_Ahoy19,とーまちん@刈谷マックイーン,極上スマイルも捨てられない,1555415912895094784,,,,0,0,Twitter for iPhone,916,760,15,,2012/11/10,愛知のどこか,SDVX クリムゾン maimai 虹レ画面勢 チュウニズム新米 Ahoy メジロマックイーン やるます行くます通ります,,,View
05/08/2022 13:50,@clbpxs,clarinha,aí q sdd do meu ex,1555415912894832640,,,,0,0,Twitter for Android,68,104,0,,2021/04/11,"Barueri, Brasil",@saopauloFC. ig: @clarawszz || não existe amor em sp. 🤍. 𝟖,https://instagram.com/clarawszz?igshid=YmMyMTA2M2Y=,,View
05/08/2022 13:50,@gugu_werner,gu werner,e o tempo congela toda vez que olho nos seus olhos,1555415912890748929,,,,0,0,Twitter for iPhone,137,147,0,,2021/08/17,"Cuiabá, Brasil",o último romântico !,http://instagram.com/gugu_werner,,View
05/08/2022 13:50,@iwritepostits,Bernice Wong,It is POURING where I am and I'm listening to this. There's a certain FEEL to it @ericnamofficial,1555415912886374400,https://youtu.be/GHJyfokY5Dw,,,0,0,Twitter for Android,22,346,2,,2012/08/13,,I write Post-its. I take Photos. Supporter of originality & inspiration. Strong believer in happily-ever-afters. Junk-food junkie. A little too honest sometimes,,,View
05/08/2022 13:50,@jayjayeyyy,jj,kinilig ako kay nicole at ben :>,1555415912882511873,,,,0,0,Twitter Web App,819,621,3,,2009/11/29,baby's,ur resident artista,,,View
05/08/2022 13:50,@clownfortaynew,miguel 💗,PUTANGINA MO WANTING WAS ENOUGH NGA KASI SABI PUTANGINA 😭,1555415912882192386,,https://pbs.twimg.com/media/FZXyhrcUcAAug8a.jpg,,0,0,Twitter for iPad,212,216,0,,2022/01/23,☁️,— for เตนิว & cee ♡,http://sayout.me/say/clownfortaynew,,View
05/08/2022 13:50,@jingai_ability,漢字と人外信頼者 更衣室の管理人,#コード 出力完了。 #カスタムキャスト #オリキャラ 【能力:柔】,1555415912869928960,,https://pbs.twimg.com/media/FZXygaqaIAAlI_V.jpg,,0,0,Twitter for iPhone,81,14,1,,2019/11/15,,閃乱カグラ、放置少女は守護愛！私は癒しとして扱います｡違う画像送信アリ。皆さん！異世界や二次元､別世界を信じ，人間の力を卒業しましょう,,,View
05/08/2022 13:50,@K_mettie,누안유온뒷사람 코멧,봇계에서 스더가 한복차림 궁금하대서 준sd로 그렸다가 드랍 역시 옷디자인은 너무 어려워,1555415912869556224,,https://pbs.twimg.com/media/FZXyh1cVEAEJwj_.jpg,,0,2,Twitter for Android,72,571,2,,2019/06/12,"좋아요, 팔로우, 복종하세요!","슬픈 삼겹살은 앤캐가 제일좋아/귀신,심령같은 공포물 빼곤 가리지 않습니다 편하게 대해주세요 😊 /플사는 칠성상",https://youtu.be/OvkmXDiuYVc,,View
05/08/2022 13:50,@msk_hina2426,*,【 定期 】 りぷ 返すの遅くなっちゃうかも しれませんが ､ 必ず返すので 気長に待っててください !,1555415912865726465,,,,0,0,twittbot.net,0,0,0,,2012/04/30,,アカウント変えました。使いません,,,View
05/08/2022 13:50,@Ivette02_,Ivette,🖤 RT @gabrieladrives: ion even be tripping. i just be wanting to know wassup so I can know how to move,1555415912861368321,https://twitter.com/gabrieladrives/status/1555283810731921409,,,0,0,Twitter for iPhone,255,329,0,,2016/07/22,"Houston, TX",GOD ✨ Baby A 💕👑. 🇸🇻 Nobody got you but yourself 🤞🏻,,,View
05/08/2022 13:50,@Chardonnay_mika,샤르도네,행복은 자신이 어떻게 행동하느냐에 따라 달린거죠.,1555415912857346048,,,,0,0,twittbot.net,20,20,0,,2019/05/08,I. 초,반자동 반수동,,,View
05/08/2022 13:50,@srcdnp,ꜱʀᴄᴅɴᴘ,ถ้าแบมไม่โพสไม่พูดถึงมบ.อื่นเลยก็โดนอีก,1555415912857337856,,,,0,0,Twitter for iPhone,114,226,0,,2010/09/17,𝒢𝑜𝓉𝟩,GOT7FOREVER,,,View
05/08/2022 13:50,@YourFavWilf,BOJ🥶,I love my black men but wtf is wrong with some of y’all?,1555415912852819969,,,,0,0,Twitter for iPhone,2,4,0,,2022/07/25,,Don’t forget to smile today.☺️,,,View
05/08/2022 13:50,@chrisrBOT,Chris Bot,Internet users when they make an announcement saying “We stand with Ukraine”.,1555415912848687104,,,,0,0,chrisebooks,68,1,1,,2015/07/22,,bot for @chrisrweeks,,,View
05/08/2022 13:50,@BORIIBORII_,물햄,올해까지만 참아주세요( RT @ILLHYHLI0: 대화하다가 마음만 남길때: 당신이 싫어서 X 불편해서X 대화하고 싶지 않아서X 제가 지금 기력이 없어 말 한 마디 더 내뱉을 수 없지만 당신은 여전히 내 트친이고 난 당신을 사랑합니다. 제가 뻘트윗을 올려도 다시 저와 놀아주실거죠. 전 님이 조아요. O,1555415912828006401,https://twitter.com/illhyhli0/status/1554862551263252480,,,0,0,Twitter for iPhone,69,121,0,,2020/01/26,,드림도 먹고 2차도 먹는 드림러 @0deorain 의 반려 햄쥬 (구독도 함),https://seolpyo09133.tistory.com/m/34,,View
05/08/2022 13:50,@leebadabogi,⚓바다보기🌊,♥️ #ZeePruk #Zunshine,1555415912823812096,,https://pbs.twimg.com/media/FZXyhamaMAAR8g0.jpg,,0,0,Twitter for Android,33,73,0,,2016/04/09,#ZonZon #Zunshine #NunaNu,🛳🐺🐱 #ZeeNuNew 💙🧡 #ซนซน 쏜쏜⚓🌊 (혼잣말 많이해요🗣 리트윗🔄마음❤많이 눌러요),,,View
05/08/2022 13:50,@ysj_vV2,(slow)윤v⋆⁺₊⋆,제발 각개전투하자 공계까지 언팔하게 빨리 2024,1555415912819224578,,,,0,0,Twitter for Android,394,374,0,,2021/05/11,,"태형이는 행복만 해, only V, 동갑멤버 끌고오는분 차단합니다",,,View
05/08/2022 13:50,@sincheongseoyo1,우봇 오너 신랑,우리 애들 서있는게 고작이라 뺨 때리고 자기가 힘들어할거같은데,1555415912815030273,,,,0,2,Twitter for Android,18,18,1,,2022/05/30,,님캐가들어간그림..자작발언만 아니면 저장 가능한데 솔직히 누가 이걸 자작발언해 그냥 저장하세요,,,View
05/08/2022 13:50,@ghyy30,رودي,جرب تطبيق (مستر مندوب) يوصل كل شئ غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه اوعدك انه بيعجبك عن تجربه وكوبون اول طلب ( 222 )),1555415912802549760,,https://pbs.twimg.com/media/FZXyh5NXoAAsiCQ.jpg,,0,0,Twitter for Android,136,342,0,,2022/07/18,,أستمتع بالحياة بقدر ما تستمتع هي نفسها بوجودي، فأشاغبها مرة وتشاغبني مرات.,,,View
05/08/2022 13:50,@Raspberry_StAr_,3時から歯医者,ポレゴンビートつよい,1555415912798633984,,https://pbs.twimg.com/media/FZXyhw2aQAAvq8o.jpg,,0,0,Twitter for iPhone,241,470,1,,2021/03/19,くものうえ,モブ,https://lycoris-recoil.com/,,View
05/08/2022 13:50,@exclusive_kiy12,〽️💋,delusional RT @salice_roseee: NO ONE watches your social media more than someone who claims that they “don’t like you” 😂😂😂😂,1555415912798457857,https://twitter.com/salice_roseee/status/1555266007228243970,,,0,0,Twitter for iPhone,263,308,0,,2020/05/02,ya nigga house🫠,,,,View
05/08/2022 13:50,@xetarudox,xetarudox,ふｆｙｆｔｙ,1555415912798253057,,,,0,0,twittbot.net,35,20,0,,2011/07/17,,宇宙好き！！！,,,View
05/08/2022 13:50,@BaluRoyals5,Balu Royals,,1555415912798253056,,https://pbs.twimg.com/media/FZXyfmAaQAA01D-.jpg,,0,0,Twitter for Android,24,20,0,,2018/07/17,"Andhra Pradesh, India","Manas ekam, vaches ekam, karmanyekam, mahatmanam. 👑__Royal__Entry__{07/09/1999} 🚫__Rule__Creator__{BR} 🚗__Car__Lover__{BR} 😉__Crazy__99% @gmail.com",,,View
05/08/2022 13:50,@hikakinndaisuki,お魚,977FBB64 :参戦ID 参加者募集！ Lv150 プロトバハムート,1555415912794058753,,https://pbs.twimg.com/media/CdL4WyxUYAIXPb8.jpg,,0,0,グランブルー ファンタジー,8,6,0,,2017/03/26,,,,,View
05/08/2022 13:50,@mainrapline,m/n,the rap girlies are in safe hands btw.,1555415912790081536,,pic.twitter.com/82wvK9dsjF,,0,0,Twitter for iPhone,242,198,3,,2022/03/16,any prns (no it/its) 20 blk,she’s a rapline stan if it wasn’t obvious. #beytan,https://twitter.com/i/communities/1529138893324435461,,View
05/08/2022 13:50,@genderslogans,Want Gender W/ That?,"for fast, fast, fast gender",1555415912789839872,,,,0,0,"Cheap Bots, Done Quick!",263,1,15,,2016/06/11,gender-ing,"everything is better with gender, and aren't companies monetizing LGBT rights anyways? your fave slogans, now with gender // @hologramvin // #botALLY",,,View
05/08/2022 13:50,@cegimena,Gimena,la concha de mi hermana nunca más stalckeo jajsjajs un tiro duele menos,1555415912785666048,,,,0,0,Twitter for Android,35,116,0,,2021/04/06,Ciudad Autónoma de Buenos Aire,,,,View
05/08/2022 13:50,@shiropuro11,素人がプロっぽくまとめーる,『気付いたら無くなってるものwwww』素人がプロっぽくまとめーる｜ #白プロ #白猫プロジェクト,1555415912777338880,http://shiropro.net/article/posttime-202208051350.html,,,0,0,SeesaaBlog,9085,1932,47,,2014/07/11,,某大手掲示板のスレを素人がプロっぽくまとめていくブログ。,http://shiropro.net/,,View
05/08/2022 13:50,@RkHnt3eXbc5I5BK,敬子🦀@えっち/おしり/ヒップ,泣いちゃうくらいおチンこ喉奥まで突っ込んでほしいよ#裏アカ男子とつながりたい,1555415912777334784,,,,0,0,twittbot.net,15,1,0,,2021/02/21,【美尻好き】射精したい人は芸能人な私の部屋においで,"どМでもいい？( *´꒳`*)*""",https://bit.ly/36knVDU,,View
05/08/2022 13:50,@satoshi_hukube,福部里志bot,見事だホータロー,1555415912773480448,,,,0,0,twittbot.net,273,223,6,,2012/10/07,神山高校地学準備室,神山高校、古典部の1年D組の福部里志非公式botです。30分位に一回のペースでつぶやきます。リツイート、ふぁぼ、パクツイはお好きにどうぞ,,,View
05/08/2022 13:50,@TheMediaKnights,The Media Knights,"Sooo, we finally watched Morbius for the first time and it was.. a journey! Check out our reaction, hit a like, comment, subscribe!  #morbius #ITSMORBINTIME #youtubersreact #filmreview",1555415912773189632,https://youtu.be/7W3-_kuoIOo,,,0,0,Twitter for Android,0,28,0,,2022/08/03,,"Hey y'all! We're a filmmaking and screenwriting duo that love to have fun watching and reacting to films, shows and videogames! Stop by our channel and say hi!",https://youtube.com/channel/UCiCUz1bHid4H9mu6g2IOjXg,,View
05/08/2022 13:50,@oitewv,إناء,7:50 يارب نعيش بسلام يا الله فلا نؤذي ولانؤذى ان تسكن الطمأنينه قلوبنا وان تكفينا شر الدنيا ومصائبها - امين,1555415912756412422,,,,0,0,Twitter for iPhone,4,5,0,,2022/05/08,المملكة العربية السعودية,,,,View
05/08/2022 13:50,@bettyastudillo,Betty Astudillo,"Libertad a #JuanRequesens la Libertad de Expresión es un derecho humano RT @montanertwiter: En #Venezuela a #JuanRequesens un líder de la Juventud,lo condenaron a 8 años de cárcel… Juan es un ejemplo de alguien que lucha por hacer país y por la libertad…yo te juro Juan,que Dios y el pueblo te lo reconocerán… Dios bendiga a #Venezuela y Dios salve a la patria",1555415912743948288,https://twitter.com/montanertwiter/status/1555357556540948483,,,0,0,Twitter for Android,248,485,2,,2010/04/03,Igual que el pensamiento... ,"Periodista, Aprendiz sempiterna, Amante de los espacios naturales, Naturalista, Soñadora, Silvestre y Rupestre 😁",,,View
05/08/2022 13:50,@ray_an_reniaaa,Chie-Let-Owww,Sa trueeee RT @_RAD03: cignal's biggest enemy? semi finals.,1555415912735711232,https://twitter.com/_RAD03/status/1555157643211132928,,,0,0,Twitter for Android,167,169,0,,2018/07/09,,He/Him/His || Frustrated BF of the Son of the Sun || 💚🏹 || A Volleyball Fan || Almost a hoo-man,,,View
05/08/2022 13:50,@aoyadazoon,あおや,リーグガード結構可愛くできたと満足してるけど、同時に「今私がやらなきゃいけないのこれじゃない」という虚無感にも襲われてる,1555415912731529216,,,,0,0,Twitter for Android,1315,198,16,,2018/11/19,,絵@letter_eater021 動画@headphonechan_ おみせhttp://masaki-aoyagi.booth.pm おたよりhttp://odaibako.net/u/aoyadazoon ミニトマト #めんまちゃん観察日記 #すきみのり🐑🍉🔔,,,View
05/08/2022 13:50,@culste_,dumb dumb,Nasa acceptance stage na talaga aq na hindi ‘ko makikita nct sa september,1555415912727343104,,,,0,0,Twitter for iPhone,9,108,0,,2021/08/17,,stan acc,,,View
05/08/2022 13:50,@21_belta,Belta.21,Behind of cámara 📸 Curso finalizado 🤓🙏❤️,1555415912722735104,,https://pbs.twimg.com/media/FZXyXzvVQAA6He-.jpg,,0,0,Twitter Web App,0,24,0,,2022/02/20,,,,,View
05/08/2022 13:50,@yaelmendez,🕊ael,"You tricking game or being a real life Avatar is played out. Accomplish first, then show off. 🥷 Level up, spoil me? With 📚 h please.",1555415912714477568,,,,0,0,Twitter for iPhone,521,2923,10,,2008/05/30,LIVE+TEXAS. 🇺🇸,Reverence for life. ❤️‍🔥,https://twitter.com,,View
05/08/2022 13:50,@boraborasky_,wagis,pusing cok,1555415912697974784,,,,0,0,Twitter for Android,286,205,0,,2017/09/01,vrindavan,udahlah jangan stalker,,,View
05/08/2022 13:50,@AshengrottoBot,Azul Ashengrotto,Why did you ignore my summons yesterday? It seems you do not understand the position you're in right now.,1555415912685047809,,,,0,0,"Cheap Bots, Done Quick!",536,3,4,,2021/01/12,ENG,,,,View
05/08/2022 13:50,@________Sisi,死私爆散,今相互さんのリツイートを非表示にするかしないかで10分悩んでる,1555415912684986369,,,,0,0,Twitter for iPad,22,15,0,,2022/05/09,「転載/使用/トレス/自作発言/加工等 厳禁」i→さのちゃ,illustration : 遅筆 : ﾌﾟﾛﾌｶｰﾄﾞ⤵︎必読 推し→@Sano_keiru,https://profcard.info/u/cJtSKqCqRQQO0XF5MR81nO9pmQ03,,View
05/08/2022 13:50,@carrollytakeda,キャロ竹_CarrollyTakeda,客観的な情報(相手の曖昧な感情度外視して定められたルール)に基づく論理だけで解決しようとすると、相手の気持ちを想像した上で言葉をかければ解決したかもしれないことが、私怨で泥沼化することあると思うから気をつけていきたい。,1555415912681177088,,,,0,0,Twitter for iPhone,690,5000,0,,2016/03/17,プリズムの煌めきを享受しろ,お絵描きが好き！(R18RT多め)プリティーシリーズ、FGO、まどマギに生息。絵を漁りアニメ見る人です。アイコンの子→ #キャロ竹ちゃん 。オリキャラ等→#CarroTakeOriginal 絵のリクエストなどはpixivやプロフィールのリンクからお願いします,https://skeb.jp/@carrollytakeda,,View
05/08/2022 13:50,@sukagummi,🤐,"Hadu pala si yuta ada gores nya, kayaknya cat",1555415912677015552,,https://pbs.twimg.com/media/FZXyhcjacAAOw8i.jpg,,0,0,Twitter for Android,30,121,0,,2021/09/13,,,,,View
05/08/2022 13:50,@enya_vazquez,Señito Sagi ♐,No quiero regresarme a Puebla aunque también extraño a mis amigos locales 👍🏽😔,1555415912676827138,,,,0,0,Twitter for Android,135,75,0,,2020/01/29,Veracruz de Ignacio de la Llav,Desgracias convertidas en anécdotas 🏳️‍🌈💚💜,https://www.facebook.com/enyaa.vazquez,,View
